Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointOldNotIn,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointOldBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointOldNotBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewIsNull,4,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewIsNotNull,4,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewNotEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewGreaterThan,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewLessThan,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewIn,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewNotIn,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,andGiftPointNewNotBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldIsNull,4,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldIsNotNull,4,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldNotEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldGreaterThan,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldLessThan,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldIn,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldNotIn,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitOldNotBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewIsNull,4,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewIsNotNull,4,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewNotEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewGreaterThan,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewLessThan,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewIn,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewNotIn,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,andUsePointLimitNewNotBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManIsNull,4,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManIsNotNull,4,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManNotEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManGreaterThan,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManLessThan,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManLike,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManNotLike,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManIn,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManNotIn,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,andOperateManNotBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeIsNull,4,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeIsNotNull,4,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeNotEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeGreaterThan,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeLessThan,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeIn,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeNotIn,4,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,andCreateTimeNotBetween,4,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,Criteria,3,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,getCondition,3,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,getValue,3,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,getSecondValue,3,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,isNoValue,3,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,isSingleValue,3,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,isBetweenValue,3,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,isListValue,3,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,getTypeHandler,3,1,0
mall,com.macro.mall.model,PmsProductOperateLogExample,Criterion,6,1,1
mall,com.macro.mall.model,PmsProductOperateLogExample,Criterion,12,2,3
mall,com.macro.mall.model,PmsProductOperateLogExample,Criterion,3,1,2
mall,com.macro.mall.model,PmsProductOperateLogExample,Criterion,8,1,4
mall,com.macro.mall.model,PmsProductOperateLogExample,Criterion,3,1,3
mall,com.macro.mall.model,GeneratedCriteria,GeneratedCriteria,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,isValid,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,getAllCriteria,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,getCriteria,3,1,0
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,1
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,3
mall,com.macro.mall.model,GeneratedCriteria,addCriterion,6,2,4
mall,com.macro.mall.model,GeneratedCriteria,andIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andIdNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andProductIdIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andProductIdIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andProductIdEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductIdNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductIdGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductIdGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductIdLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductIdLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductIdIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductIdNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andProductIdBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andProductIdNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andPriceOldNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andPriceNewNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceOldNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andSalePriceNewNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointOldNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andGiftPointNewNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitOldNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andUsePointLimitNewNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andOperateManIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andOperateManIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andOperateManEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManLike,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManNotLike,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andOperateManBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andOperateManNotBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeIsNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeIsNotNull,4,1,0
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeNotEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeGreaterThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeGreaterThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeLessThan,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeLessThanOrEqualTo,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeNotIn,4,1,1
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeBetween,4,1,2
mall,com.macro.mall.model,GeneratedCriteria,andCreateTimeNotBetween,4,1,2
mall,com.macro.mall.model,Criteria,Criteria,3,1,0
mall,com.macro.mall.model,Criterion,getCondition,3,1,0
mall,com.macro.mall.model,Criterion,getValue,3,1,0
mall,com.macro.mall.model,Criterion,getSecondValue,3,1,0
mall,com.macro.mall.model,Criterion,isNoValue,3,1,0
mall,com.macro.mall.model,Criterion,isSingleValue,3,1,0
mall,com.macro.mall.model,Criterion,isBetweenValue,3,1,0
mall,com.macro.mall.model,Criterion,isListValue,3,1,0
mall,com.macro.mall.model,Criterion,getTypeHandler,3,1,0
mall,com.macro.mall.model,Criterion,Criterion,6,1,1
mall,com.macro.mall.model,Criterion,Criterion,12,2,3
mall,com.macro.mall.model,Criterion,Criterion,3,1,2
mall,com.macro.mall.model,Criterion,Criterion,8,1,4
mall,com.macro.mall.model,Criterion,Criterion,3,1,3
mall,com.macro.mall.model,PmsProductVertifyRecord,getId,3,1,0
mall,com.macro.mall.model,PmsProductVertifyRecord,setId,3,1,1
mall,com.macro.mall.model,PmsProductVertifyRecord,getProductId,3,1,0
mall,com.macro.mall.model,PmsProductVertifyRecord,setProductId,3,1,1
mall,com.macro.mall.model,PmsProductVertifyRecord,getCreateTime,3,1,0
mall,com.macro.mall.model,PmsProductVertifyRecord,setCreateTime,3,1,1
mall,com.macro.mall.model,PmsProductVertifyRecord,getVertifyMan,3,1,0
mall,com.macro.mall.model,PmsProductVertifyRecord,setVertifyMan,3,1,1
mall,com.macro.mall.model,PmsProductVertifyRecord,getStatus,3,1,0
mall,com.macro.mall.model,PmsProductVertifyRecord,setStatus,3,1,1
mall,com.macro.mall.model,PmsProductVertifyRecord,getDetail,3,1,0
mall,com.macro.mall.model,PmsProductVertifyRecord,setDetail,3,1,1
mall,com.macro.mall.model,PmsProductVertifyRecord,toString,15,1,0
mall,com.macro.mall.model,PmsProductVertifyRecordExample,PmsProductVertifyRecordExample,3,1,0
mall,com.macro.mall.model,PmsProductVertifyRecordExample,setOrderByClause,3,1,1
mall,com.macro.mall.model,PmsProductVertifyRecordExample,getOrderByClause,3,1,0
mall,com.macro.mall.model,PmsProductVertifyRecordExample,setDistinct,3,1,1
